step,mean_abs_attr
0,0.0013534068
1,0.0011545977
2,0.0012214899
3,0.0010595684
4,0.00066070625
5,0.00029147882
6,0.00032735855
7,0.0004752584
8,0.0005009936
9,0.00042983616
10,0.00032198272
11,0.0003134515
12,0.00042620223
13,0.00053226005
14,0.0005455115
15,0.00047435513
16,0.00038608763
17,0.00032632134
18,0.00033989505
19,0.0003741736
20,0.00038324838
21,0.00035663228
22,0.00033672623
23,0.0003376921
24,0.00043097738
25,0.0005118771
26,0.00052639993
27,0.00047938531
28,0.00044640695
29,0.0004789292
30,0.0006109859
31,0.0007494469
32,0.00078354136
33,0.0007931835
34,0.00074998575
35,0.00073544163
36,0.00084093225
37,0.0009813794
38,0.0010173678
39,0.0009332461
40,0.00095016026
41,0.00082851073
42,0.00096985034
43,0.0011371749
44,0.0014588393
45,0.0018836474
46,0.0060998304
47,0.015315401
