step,mean_abs_attr
0,0.0030197809
1,0.0012013009
2,0.00080901757
3,0.00055000174
4,0.00036631615
5,0.0002698406
6,0.00018434753
7,0.0001371639
8,0.00012081287
9,8.944932e-05
10,6.6127795e-05
11,5.40148e-05
12,4.7196096e-05
13,4.3866137e-05
14,4.269709e-05
15,4.2984488e-05
16,4.4088432e-05
17,4.4531833e-05
18,4.5684457e-05
19,4.658387e-05
20,5.0893752e-05
21,5.5090397e-05
22,5.9558e-05
23,6.373343e-05
24,6.455347e-05
25,6.433982e-05
26,6.325391e-05
27,6.17894e-05
28,6.129154e-05
29,6.1062274e-05
30,6.1024377e-05
31,6.068762e-05
32,6.017377e-05
33,5.8738224e-05
34,5.739068e-05
35,5.4866752e-05
36,5.4266777e-05
37,5.063535e-05
38,4.76251e-05
39,4.631597e-05
40,4.3565833e-05
41,4.276688e-05
42,4.3827687e-05
43,4.534446e-05
44,4.7381436e-05
45,4.5413406e-05
46,4.1350584e-05
47,3.6941674e-05
48,3.586796e-05
49,3.9020324e-05
50,4.2607127e-05
51,4.404397e-05
52,4.472634e-05
53,4.912581e-05
54,5.3814052e-05
55,5.7350768e-05
56,5.7735604e-05
57,5.2771204e-05
58,5.5396747e-05
59,6.2065395e-05
60,6.869161e-05
61,7.498315e-05
62,8.208534e-05
63,0.00010785047
64,0.0001417258
65,0.00017221888
66,0.0001820961
67,0.0001708096
68,0.00018353018
69,0.00019802833
70,0.00020771791
71,0.00021201644
72,0.00021917648
73,0.00027538958
74,0.0003300456
75,0.000371371
76,0.00038404495
77,0.0004033576
78,0.00049569353
79,0.000533315
80,0.0005021673
81,0.0005062731
82,0.00054359203
83,0.00071109383
84,0.00082378834
85,0.0008903858
86,0.0008554392
87,0.00079125754
88,0.00083087664
89,0.00080713816
90,0.0008351163
91,0.00090930006
92,0.001286787
93,0.0016755341
94,0.003827345
95,0.013429935
