step,mean_abs_attr
0,0.0046645235
1,0.0010667924
2,0.00046080846
3,0.00027935725
4,0.0001383328
5,7.133169e-05
6,4.7015834e-05
7,4.299572e-05
8,3.9129023e-05
9,3.3741995e-05
10,2.593744e-05
11,1.6916232e-05
12,9.9090375e-06
13,5.8816486e-06
14,5.4504135e-06
15,5.6841036e-06
16,5.1681573e-06
17,4.0192663e-06
18,2.694498e-06
19,1.5870119e-06
20,9.545472e-07
21,6.699145e-07
22,5.381559e-07
23,4.7558692e-07
24,4.6470532e-07
25,4.3540868e-07
26,3.6471096e-07
27,2.7783517e-07
28,2.0550753e-07
29,1.9477412e-07
30,2.160546e-07
31,2.2679448e-07
32,2.167654e-07
33,1.8884035e-07
34,1.5156539e-07
35,1.1227362e-07
36,7.8548965e-08
37,5.627449e-08
38,4.0488878e-08
39,2.9027769e-08
40,2.0353939e-08
41,1.5165208e-08
42,1.2077381e-08
43,9.878862e-09
44,9.312369e-09
45,1.0745061e-08
46,1.1760585e-08
47,1.1511095e-08
48,1.0218279e-08
49,8.408843e-09
50,6.4860273e-09
51,4.7759854e-09
52,3.4559064e-09
53,2.4050961e-09
54,1.6465336e-09
55,1.2025019e-09
56,9.799402e-10
57,9.556572e-10
58,1.1420698e-09
59,1.3022776e-09
60,1.3398725e-09
61,1.2817272e-09
62,1.1702963e-09
63,1.0381881e-09
64,8.98702e-10
65,7.3178763e-10
66,5.896622e-10
67,4.6162865e-10
68,3.4748357e-10
69,2.508212e-10
70,1.8600119e-10
71,1.4211313e-10
72,1.2264623e-10
73,1.2702436e-10
74,1.231604e-10
75,1.15996004e-10
76,1.1308325e-10
77,9.6676514e-11
78,8.8392633e-11
79,7.802364e-11
80,6.11301e-11
81,4.712476e-11
82,3.6592247e-11
83,2.8397557e-11
84,2.4269364e-11
85,2.235755e-11
86,2.1770228e-11
87,2.182548e-11
88,2.1500817e-11
89,2.0629776e-11
90,1.8958076e-11
91,1.6939826e-11
92,1.4341343e-11
93,1.2173927e-11
94,1.0012647e-11
95,8.315453e-12
96,6.7564973e-12
97,5.470107e-12
98,5.006822e-12
99,4.352622e-12
100,4.029887e-12
101,3.5272757e-12
102,3.4031389e-12
103,3.0617603e-12
104,2.8197247e-12
105,2.558468e-12
106,2.438792e-12
107,2.2799215e-12
108,2.203123e-12
109,2.1506345e-12
110,1.9727037e-12
111,1.9530113e-12
112,2.0023404e-12
113,2.1887893e-12
114,2.2948945e-12
115,2.2227116e-12
116,1.9649703e-12
117,1.526864e-12
118,1.2456742e-12
119,1.1638984e-12
120,1.1847296e-12
121,1.2445043e-12
122,1.192923e-12
123,9.903811e-13
124,7.831999e-13
125,7.428202e-13
126,7.473179e-13
127,7.1622206e-13
128,6.0664435e-13
129,4.935579e-13
130,4.813337e-13
131,4.7238244e-13
132,4.397968e-13
133,3.777539e-13
134,2.8478307e-13
135,2.6360885e-13
136,2.4512778e-13
137,2.1884553e-13
138,1.8325101e-13
139,1.431598e-13
140,1.1938623e-13
141,9.569215e-14
142,7.519402e-14
143,6.2185866e-14
144,5.268573e-14
145,4.23668e-14
146,3.236845e-14
147,2.5967325e-14
148,2.1764867e-14
149,1.7113252e-14
150,1.2420604e-14
151,9.176012e-15
152,7.279904e-15
153,5.878641e-15
154,5.0606585e-15
155,3.920323e-15
156,3.1059525e-15
157,2.482341e-15
158,1.9347677e-15
159,1.466792e-15
160,1.1010607e-15
161,8.2539e-16
162,5.900173e-16
163,4.2714974e-16
164,3.6690193e-16
165,3.276469e-16
166,2.9457829e-16
167,2.6852496e-16
168,2.5245687e-16
169,2.4041397e-16
170,2.7084741e-16
171,2.734374e-16
172,2.637948e-16
173,2.105397e-16
174,2.1417761e-16
175,2.0589564e-16
176,1.7110578e-16
177,1.5278677e-16
178,1.426096e-16
179,1.3105192e-16
180,1.0648679e-16
181,9.2608825e-17
182,8.342484e-17
183,7.018434e-17
184,5.950414e-17
185,5.2372798e-17
186,4.5466462e-17
187,3.7896456e-17
188,3.2500373e-17
189,2.899814e-17
190,2.5043227e-17
191,2.1398567e-17
192,1.8139761e-17
193,1.6147654e-17
194,1.38700164e-17
195,1.197353e-17
196,1.0448775e-17
197,9.21398e-18
198,8.0642235e-18
199,7.0944915e-18
200,6.4063873e-18
201,5.811871e-18
202,5.2259476e-18
203,4.656293e-18
204,3.8361452e-18
205,3.0499136e-18
206,2.392837e-18
207,2.3162418e-18
208,2.42352e-18
209,2.4794619e-18
210,2.2586262e-18
211,1.818519e-18
212,1.3747939e-18
213,1.850535e-18
214,2.2883613e-18
215,2.872346e-18
216,3.175767e-18
217,2.8595512e-18
218,2.1038113e-18
219,1.3238096e-18
220,2.1202935e-18
221,3.207629e-18
222,4.2059466e-18
223,4.528979e-18
224,4.0600663e-18
225,3.0071496e-18
226,2.4800134e-18
227,3.3985923e-18
228,4.7588367e-18
229,6.1442984e-18
230,6.383075e-18
231,5.669826e-18
232,4.3039494e-18
233,4.016285e-18
234,5.163751e-18
235,7.59879e-18
236,9.506617e-18
237,9.532771e-18
238,8.6125764e-18
239,6.604138e-18
240,7.4516284e-18
241,9.83584e-18
242,1.3587833e-17
243,1.5657808e-17
244,1.4500445e-17
245,1.2756349e-17
246,9.6806056e-18
247,1.3506e-17
248,1.8149808e-17
249,2.3688186e-17
250,2.6164355e-17
251,2.3752119e-17
252,2.056969e-17
253,1.5461364e-17
254,2.4883729e-17
255,3.412083e-17
256,4.498594e-17
257,4.8017954e-17
258,4.329151e-17
259,3.4551248e-17
260,2.7946433e-17
261,4.1774745e-17
262,5.7023224e-17
263,7.332275e-17
264,7.647014e-17
265,6.882403e-17
266,5.0414296e-17
267,5.0823714e-17
268,6.7906817e-17
269,9.7127746e-17
270,1.1968679e-16
271,1.1956226e-16
272,1.02292907e-16
273,6.94934e-17
274,7.786445e-17
275,9.362855e-17
276,1.2901748e-16
277,1.5389564e-16
278,1.46801e-16
279,1.2108321e-16
280,9.7466374e-17
281,1.1339819e-16
282,1.4857262e-16
283,2.0038182e-16
284,2.21404e-16
285,1.9598818e-16
286,1.5196488e-16
287,1.4388542e-16
288,1.6679644e-16
289,2.357943e-16
290,3.0002534e-16
291,3.0339376e-16
292,2.5766422e-16
293,1.939368e-16
294,2.5490527e-16
295,3.530404e-16
296,4.7803257e-16
297,5.5947193e-16
298,5.3180164e-16
299,4.3531495e-16
300,3.1626447e-16
301,5.4663997e-16
302,7.7182955e-16
303,9.920678e-16
304,1.1170403e-15
305,1.0021107e-15
306,7.6092315e-16
307,6.252993e-16
308,1.0222176e-15
309,1.3831346e-15
310,1.6890035e-15
311,1.7711413e-15
312,1.556765e-15
313,1.1207501e-15
314,1.1430488e-15
315,1.5514859e-15
316,2.1412186e-15
317,2.592525e-15
318,2.5957397e-15
319,2.243808e-15
320,1.5392164e-15
321,1.790817e-15
322,2.336799e-15
323,3.3150062e-15
324,3.8809377e-15
325,3.720916e-15
326,3.1777373e-15
327,2.245349e-15
328,2.8700536e-15
329,3.8438105e-15
330,5.302239e-15
331,5.9419768e-15
332,5.483597e-15
333,4.643635e-15
334,3.6160955e-15
335,5.34227e-15
336,7.347058e-15
337,9.197715e-15
338,9.414189e-15
339,8.165353e-15
340,6.7432733e-15
341,6.2923685e-15
342,1.0017864e-14
343,1.3473818e-14
344,1.5762006e-14
345,1.520429e-14
346,1.3297462e-14
347,1.0585125e-14
348,1.1699029e-14
349,1.8546642e-14
350,2.5127939e-14
351,2.9975422e-14
352,2.9132597e-14
353,2.4627092e-14
354,1.7012848e-14
355,2.1612617e-14
356,3.174795e-14
357,4.357972e-14
358,4.9760035e-14
359,4.6402247e-14
360,3.6849135e-14
361,2.5590895e-14
362,3.6434167e-14
363,5.2936117e-14
364,7.3687624e-14
365,8.139207e-14
366,7.30852e-14
367,5.3773436e-14
368,3.925783e-14
369,5.2994047e-14
370,7.4549945e-14
371,9.2284416e-14
372,9.28866e-14
373,8.191885e-14
374,6.039826e-14
375,6.421884e-14
376,8.1137205e-14
377,1.1373598e-13
378,1.3731564e-13
379,1.3253698e-13
380,1.11533057e-13
381,8.241639e-14
382,9.801076e-14
383,1.2631332e-13
384,1.6076439e-13
385,1.8058767e-13
386,1.607112e-13
387,1.2245424e-13
388,1.0814306e-13
389,1.7329408e-13
390,2.4656183e-13
391,3.082428e-13
392,3.1002013e-13
393,2.495739e-13
394,1.6082554e-13
395,2.0418901e-13
396,3.5328736e-13
397,4.9683115e-13
398,5.8356835e-13
399,5.5622043e-13
400,4.2836134e-13
401,2.498369e-13
402,4.1043162e-13
403,6.4489554e-13
404,8.6381195e-13
405,9.527893e-13
406,8.5251944e-13
407,6.325462e-13
408,4.158052e-13
