attr,value
Usage_kWh,0.20759872963493753
Lagging_Current_Power_Factor,0.030544940070936884
WeekStatus,0.02964094023470834
NSM,0.01849290149477396
Leading_Current_Power_Factor,0.016451330532832112
CO2(tCO2),0.015723991884171826
Leading_Current_Reactive_Power_kVarh,0.015263610825742645
Load_Type,0.010275865584290684
Day_of_week,0.009114054190126774
Lagging_Current_Reactive.Power_kVarh,0.00787099662775579
