step,mean_abs_attr
0,8.708895e-23
1,9.848688e-23
2,1.044245e-22
3,1.0691485e-22
4,1.1491515e-22
5,1.3012591e-22
6,1.5184093e-22
7,1.7353439e-22
8,1.8653872e-22
9,1.9664644e-22
10,2.1808018e-22
11,2.361082e-22
12,2.5528549e-22
13,2.7606916e-22
14,2.9247446e-22
15,2.9681377e-22
16,2.88651e-22
17,3.1001257e-22
18,3.2947807e-22
19,3.3853513e-22
20,3.3648606e-22
21,3.3240478e-22
22,3.3896073e-22
23,3.6322524e-22
24,3.591493e-22
25,3.8928193e-22
26,4.2443615e-22
27,4.386363e-22
28,4.693056e-22
29,5.22253e-22
30,5.697286e-22
31,6.1130697e-22
32,6.670505e-22
33,7.1633265e-22
34,8.093059e-22
35,8.917945e-22
36,9.551591e-22
37,1.0219453e-21
38,1.069556e-21
39,1.1131637e-21
40,1.1328919e-21
41,1.220037e-21
42,1.2945026e-21
43,1.3316685e-21
44,1.3229583e-21
45,1.2918664e-21
46,1.336626e-21
47,1.431104e-21
48,1.3988747e-21
49,1.4979137e-21
50,1.5775415e-21
51,1.5828198e-21
52,1.7311636e-21
53,2.0365514e-21
54,2.1461035e-21
55,2.2269564e-21
56,2.3250153e-21
57,2.5144091e-21
58,2.8408937e-21
59,3.2085437e-21
60,3.5324627e-21
61,3.790114e-21
62,3.8886088e-21
63,4.0003282e-21
64,4.179364e-21
65,4.5376842e-21
66,4.824283e-21
67,5.165805e-21
68,5.493225e-21
69,5.740605e-21
70,5.8036304e-21
71,5.9979016e-21
72,6.1720037e-21
73,6.6130356e-21
74,7.148771e-21
75,8.006928e-21
76,8.683314e-21
77,9.041275e-21
78,9.6943056e-21
79,1.0788535e-20
80,1.1688282e-20
81,1.2472837e-20
82,1.3970636e-20
83,1.5577288e-20
84,1.6763418e-20
85,1.8686304e-20
86,2.0490403e-20
87,2.1811916e-20
88,2.2790325e-20
89,2.4717013e-20
90,2.6806705e-20
91,2.918315e-20
92,2.9782606e-20
93,2.9874167e-20
94,3.0385375e-20
95,3.281675e-20
96,3.276702e-20
97,3.7777087e-20
98,4.1331617e-20
99,4.211101e-20
100,4.3420126e-20
101,5.0279398e-20
102,5.3826975e-20
103,5.786112e-20
104,6.3111386e-20
105,6.884212e-20
106,7.6914943e-20
107,8.687966e-20
108,9.221359e-20
109,9.8864666e-20
110,1.06369856e-19
111,1.105763e-19
112,1.0777053e-19
113,1.1615672e-19
114,1.2817918e-19
115,1.3632223e-19
116,1.3937777e-19
117,1.3894016e-19
118,1.4421182e-19
119,1.5818513e-19
120,1.6585871e-19
121,1.8896507e-19
122,2.1048053e-19
123,2.2303488e-19
124,2.3645935e-19
125,2.6396765e-19
126,3.0417197e-19
127,3.4698394e-19
128,3.7093948e-19
129,3.9251292e-19
130,4.2909265e-19
131,4.801441e-19
132,5.207864e-19
133,5.807082e-19
134,6.2539745e-19
135,6.4406697e-19
136,6.3803853e-19
137,7.078073e-19
138,7.834307e-19
139,8.353478e-19
140,8.4552086e-19
141,8.2021766e-19
142,8.379672e-19
143,9.11127e-19
144,9.139642e-19
145,1.0452608e-18
146,1.1730859e-18
147,1.2096386e-18
148,1.2624224e-18
149,1.4459034e-18
150,1.6396129e-18
151,1.8133888e-18
152,1.9909307e-18
153,2.1355998e-18
154,2.3486664e-18
155,2.5799765e-18
156,2.7774614e-18
157,3.029001e-18
158,3.321877e-18
159,3.50721e-18
160,3.4564464e-18
161,3.7806633e-18
162,4.0773097e-18
163,4.2193143e-18
164,4.1437534e-18
165,4.0535945e-18
166,4.017638e-18
167,4.3274897e-18
168,4.4257347e-18
169,5.0149996e-18
170,5.3259058e-18
171,5.4567087e-18
172,5.5429137e-18
173,6.257019e-18
174,7.139753e-18
175,7.8580835e-18
176,8.50169e-18
177,9.319211e-18
178,1.0576421e-17
179,1.19034285e-17
180,1.3207346e-17
181,1.4084414e-17
182,1.5108398e-17
183,1.5633725e-17
184,1.568563e-17
185,1.6914815e-17
186,1.8189573e-17
187,1.8848167e-17
188,1.8591496e-17
189,1.8581921e-17
190,1.8794357e-17
191,1.9121673e-17
192,1.8493788e-17
193,2.0026251e-17
194,2.0418331e-17
195,2.095935e-17
196,2.2325335e-17
197,2.4269011e-17
198,2.5947928e-17
199,2.8476583e-17
200,3.1444576e-17
201,3.4824734e-17
202,3.8636336e-17
203,4.11237e-17
204,4.5875563e-17
205,4.9890605e-17
206,5.4153563e-17
207,5.8225296e-17
208,6.2152406e-17
209,6.559531e-17
210,6.6778476e-17
211,6.736579e-17
212,6.642129e-17
213,6.416292e-17
214,6.819453e-17
215,7.3571846e-17
216,7.5649604e-17
217,7.7957485e-17
218,7.781896e-17
219,8.1080283e-17
220,9.1021644e-17
221,1.0078429e-16
222,1.1040402e-16
223,1.2379899e-16
224,1.265837e-16
225,1.4408885e-16
226,1.6949231e-16
227,1.9647279e-16
228,2.1401099e-16
229,2.2889522e-16
230,2.3455375e-16
231,2.4214237e-16
232,2.5166508e-16
233,2.7126754e-16
234,2.9721057e-16
235,3.197218e-16
236,3.2810663e-16
237,3.1972704e-16
238,3.056291e-16
239,3.0778578e-16
240,3.1136592e-16
241,3.3490722e-16
242,3.747108e-16
243,4.3298503e-16
244,4.6889224e-16
245,4.8102403e-16
246,5.3234724e-16
247,6.3397875e-16
248,7.0388724e-16
249,7.4471915e-16
250,8.3498e-16
251,9.404842e-16
252,1.0236562e-15
253,1.1469396e-15
254,1.2491853e-15
255,1.33583e-15
256,1.3772902e-15
257,1.4599996e-15
258,1.5653307e-15
259,1.684949e-15
260,1.6868536e-15
261,1.6748058e-15
262,1.7169349e-15
263,1.8446578e-15
264,1.788861e-15
265,2.1100908e-15
266,2.382967e-15
267,2.5132204e-15
268,2.587663e-15
269,3.0349635e-15
270,3.377775e-15
271,3.7965033e-15
272,4.0765815e-15
273,4.538051e-15
274,5.1588033e-15
275,5.660024e-15
276,5.8676954e-15
277,6.2583516e-15
278,6.6641876e-15
279,6.8825683e-15
280,6.7374356e-15
281,7.2120154e-15
282,7.772471e-15
283,7.809488e-15
284,7.395582e-15
285,7.306786e-15
286,7.63335e-15
287,8.033716e-15
288,8.157678e-15
289,9.87674e-15
290,1.08271775e-14
291,1.08741234e-14
292,1.1769098e-14
293,1.3974372e-14
294,1.640218e-14
295,1.8569112e-14
296,1.9359255e-14
297,2.0455957e-14
298,2.2349395e-14
299,2.5414083e-14
300,2.742075e-14
301,2.9681044e-14
302,3.07773e-14
303,3.0571066e-14
304,2.901091e-14
305,3.161346e-14
306,3.4714615e-14
307,3.6650834e-14
308,3.5054747e-14
309,3.4317255e-14
310,3.538584e-14
311,3.7010413e-14
312,3.565052e-14
313,4.4309307e-14
314,5.0121582e-14
315,5.142615e-14
316,5.3359572e-14
317,5.97688e-14
318,6.890916e-14
319,7.4813304e-14
320,8.1516296e-14
321,9.209316e-14
322,1.02076964e-13
323,1.05686944e-13
324,1.0909687e-13
325,1.2024515e-13
326,1.2636002e-13
327,1.2527287e-13
328,1.2183508e-13
329,1.3168245e-13
330,1.3830405e-13
331,1.4307557e-13
332,1.5210963e-13
333,1.5704262e-13
334,1.5870374e-13
335,1.7503997e-13
336,1.8436259e-13
337,2.1491821e-13
338,2.3615796e-13
339,2.5197666e-13
340,2.8110812e-13
341,3.4471018e-13
342,3.7403536e-13
343,3.9174615e-13
344,4.0736785e-13
345,4.358524e-13
346,4.739121e-13
347,5.5016636e-13
348,5.9128993e-13
349,6.219323e-13
350,6.1084335e-13
351,6.0801304e-13
352,6.1466923e-13
353,6.7345706e-13
354,7.065284e-13
355,7.38432e-13
356,7.3889885e-13
357,7.2399535e-13
358,6.995154e-13
359,7.5759695e-13
360,8.768987e-13
361,9.987781e-13
362,9.250388e-13
363,9.026121e-13
364,9.821637e-13
365,1.001146e-12
366,1.1557331e-12
367,1.4822888e-12
368,1.713744e-12
369,1.6007904e-12
370,1.4231313e-12
371,1.5184488e-12
372,1.7247005e-12
373,1.7717324e-12
374,1.9110542e-12
375,2.2233998e-12
376,2.2448092e-12
377,2.2027876e-12
378,2.0730113e-12
379,2.4695363e-12
380,2.6204525e-12
381,2.4193304e-12
382,2.5648802e-12
383,3.3409497e-12
384,3.3022825e-12
385,3.1312075e-12
386,3.3979785e-12
387,4.010305e-12
388,4.344867e-12
389,4.091367e-12
390,4.186858e-12
391,4.903189e-12
392,5.0525e-12
393,4.5846165e-12
394,6.0502185e-12
395,7.718226e-12
396,7.52594e-12
397,6.2706875e-12
398,7.0827836e-12
399,8.522001e-12
400,8.2497325e-12
401,8.574663e-12
402,1.107976e-11
403,1.3117829e-11
404,1.2403549e-11
405,1.1148854e-11
406,1.2356648e-11
407,1.3757463e-11
408,1.2710488e-11
409,1.3738589e-11
410,1.8235309e-11
411,2.0561918e-11
412,1.944751e-11
413,1.7484795e-11
414,2.1511768e-11
415,2.3964422e-11
416,2.0813998e-11
417,2.171723e-11
418,2.7267927e-11
419,3.1652566e-11
420,3.017126e-11
421,3.2540116e-11
422,3.706506e-11
423,3.898493e-11
424,3.6805052e-11
425,4.4427382e-11
426,5.499891e-11
427,6.020372e-11
428,5.806871e-11
429,5.7331688e-11
430,6.618604e-11
431,7.012959e-11
432,6.584143e-11
433,7.9373556e-11
434,9.4855825e-11
435,9.429959e-11
436,9.055011e-11
437,1.0189043e-10
438,1.1510339e-10
439,1.15216406e-10
440,1.2040723e-10
441,1.4800247e-10
442,1.7123149e-10
443,1.6426203e-10
444,1.6400538e-10
445,2.0890978e-10
446,2.426144e-10
447,2.355746e-10
448,2.1598974e-10
449,2.523966e-10
450,2.834997e-10
451,2.8315456e-10
452,3.019772e-10
453,3.3828265e-10
454,3.4255912e-10
455,3.2478803e-10
456,3.3046949e-10
457,4.0935508e-10
458,4.261811e-10
459,4.272945e-10
460,4.5118753e-10
461,6.1183036e-10
462,5.954715e-10
463,5.60898e-10
464,6.112484e-10
465,7.3147144e-10
466,8.1492696e-10
467,8.263685e-10
468,9.555274e-10
469,1.0697263e-09
470,1.1371306e-09
471,1.0826675e-09
472,1.2643682e-09
473,1.5067613e-09
474,1.5935582e-09
475,1.6231105e-09
476,1.7791095e-09
477,1.9610098e-09
478,1.9204922e-09
479,1.8564499e-09
480,2.0954405e-09
481,2.3814264e-09
482,2.3700317e-09
483,2.405446e-09
484,2.6790095e-09
485,2.884703e-09
486,2.838178e-09
487,2.9848741e-09
488,3.6648498e-09
489,4.0201833e-09
490,4.077045e-09
491,4.3009165e-09
492,5.8226055e-09
493,6.676011e-09
494,6.5868333e-09
495,6.6976193e-09
496,7.2817343e-09
497,8.370664e-09
498,8.462128e-09
499,9.65602e-09
500,1.09477885e-08
501,1.0562386e-08
502,9.692577e-09
503,1.2147808e-08
504,1.4158486e-08
505,1.3509144e-08
506,1.2229551e-08
507,1.216699e-08
508,1.44942165e-08
509,1.4932795e-08
510,1.5309562e-08
511,1.7614258e-08
512,2.1215271e-08
