step,mean_abs_attr
0,2.2727852e-06
1,2.570855e-06
2,2.9218866e-06
3,3.368342e-06
4,3.6989695e-06
5,3.9314114e-06
6,4.100843e-06
7,4.3272576e-06
8,4.377713e-06
9,4.3981454e-06
10,4.3393293e-06
11,4.2701404e-06
12,4.117467e-06
13,3.890517e-06
14,3.6667448e-06
15,3.7794653e-06
16,4.0851464e-06
17,4.807397e-06
18,5.945264e-06
19,7.5605603e-06
20,9.644582e-06
21,1.1908152e-05
22,1.3994293e-05
23,1.610279e-05
24,1.8279661e-05
25,1.9561008e-05
26,1.939202e-05
27,1.8042932e-05
28,1.6133561e-05
29,1.6222262e-05
30,1.6267286e-05
31,1.828479e-05
32,2.0306361e-05
33,2.1547492e-05
34,2.417823e-05
35,2.7348618e-05
36,3.2567466e-05
37,3.876606e-05
38,4.4341665e-05
39,4.770856e-05
40,5.107983e-05
41,5.5836106e-05
42,6.176179e-05
43,6.806972e-05
44,7.0867514e-05
45,7.4260206e-05
46,7.693285e-05
47,8.0923885e-05
48,9.0156725e-05
49,0.000102370206
50,0.00011497005
51,0.00013342474
52,0.00016425668
53,0.00018736873
54,0.00021482767
55,0.00023984964
56,0.00027671244
57,0.00031449733
58,0.00033007024
59,0.00037147183
60,0.00042638663
61,0.00042869098
62,0.00046037085
63,0.00057137193
64,0.00063400087
65,0.00076107687
66,0.00084091246
67,0.0011188295
68,0.0015686236
69,0.0016593914
70,0.0017194016
71,0.0030836104
72,0.0051290514
73,0.02075302
