attr,value
Leading_Current_Reactive_Power_kVarh,8437435353911.045
Day_of_week,8437435353911.043
Leading_Current_Power_Factor,0.08547408732310058
Lagging_Current_Reactive.Power_kVarh,0.07767586453347693
NSM,0.07761676206497095
Lagging_Current_Power_Factor,0.07066973518787155
CO2(tCO2),0.05588703987776991
Usage_kWh,0.04187794650919322
WeekStatus,0.039076800290702124
Load_Type,0.03870262946907522
