attr,value
Usage_kWh,18914804764835.594
WeekStatus,18914804764835.57
Day_of_week,0.03942045518749364
Load_Type,0.0344461342094522
CO2(tCO2),0.03116840299789165
NSM,0.02685254140164313
Lagging_Current_Reactive.Power_kVarh,0.024643009168762765
Lagging_Current_Power_Factor,0.024559571653734756
Leading_Current_Reactive_Power_kVarh,0.021533555137812764
Leading_Current_Power_Factor,0.01560903771141611
