attr,value
Usage_kWh,0.09633057439154
Day_of_week,0.06573722926291678
Lagging_Current_Power_Factor,0.05045190768133407
WeekStatus,0.0342388335308822
Leading_Current_Reactive_Power_kVarh,0.033997667188761044
NSM,0.026003123720893397
Lagging_Current_Reactive.Power_kVarh,0.01408414407778794
Leading_Current_Power_Factor,0.013889890823607948
CO2(tCO2),0.012482775355737998
Load_Type,0.0020701925647032505
