attr,value
Usage_kWh,0.14784294998135022
Day_of_week,0.028516207315082382
WeekStatus,0.023463564695399442
CO2(tCO2),0.022161984418839792
Lagging_Current_Power_Factor,0.020402529082154876
Load_Type,0.02000547070986762
NSM,0.012076914873911087
Leading_Current_Reactive_Power_kVarh,0.010399866754888815
Leading_Current_Power_Factor,0.010258602623827058
Lagging_Current_Reactive.Power_kVarh,0.007840522318691862
