attr,value
Usage_kWh,0.12643361410636914
Day_of_week,0.04439021599770966
Lagging_Current_Reactive.Power_kVarh,0.03325606114580999
Leading_Current_Power_Factor,0.025620037458988068
NSM,0.016917456558678386
CO2(tCO2),0.013675440100918803
Leading_Current_Reactive_Power_kVarh,0.0125039045407635
Lagging_Current_Power_Factor,0.012259011590023622
WeekStatus,0.011549572372447685
Load_Type,0.001964331470429896
