attr,value
Load_Type,0.13424595059224903
NSM,0.08652538171483501
Lagging_Current_Power_Factor,0.0816389658713732
Usage_kWh,0.07113956094138926
Leading_Current_Power_Factor,0.058439605416936984
CO2(tCO2),0.04721806669892956
Day_of_week,0.04675071913628464
WeekStatus,0.04546896918710226
Lagging_Current_Reactive.Power_kVarh,0.04350908976587403
Leading_Current_Reactive_Power_kVarh,0.016841774017254896
