attr,value
Leading_Current_Power_Factor,0.11671765203881798
Usage_kWh,0.1108516333928601
Lagging_Current_Power_Factor,0.09433706841807046
Leading_Current_Reactive_Power_kVarh,0.08466018078133228
NSM,0.07150160702430325
Day_of_week,0.05969245362310534
WeekStatus,0.05793041293943922
CO2(tCO2),0.0572396044941022
Load_Type,0.029704136318825382
Lagging_Current_Reactive.Power_kVarh,0.021885835547584487
