attr,val
WeekStatus,0.061350247635254276
Usage_kWh,0.05462629205934234
Load_Type,0.04342122081250775
Leading_Current_Reactive_Power_kVarh,0.03182214465666844
Lagging_Current_Power_Factor,0.028644213937517284
Lagging_Current_Reactive.Power_kVarh,0.025957820419465722
NSM,0.021718096782202267
Leading_Current_Power_Factor,0.01923429611936786
CO2(tCO2),0.01583495984411991
Day_of_week,0.007593294529702028
