attr,val
Usage_kWh,0.10097983288742314
Lagging_Current_Reactive.Power_kVarh,0.05684494811966477
WeekStatus,0.05544044172048958
Load_Type,0.03583693944795777
NSM,0.03170446878521467
Leading_Current_Reactive_Power_kVarh,0.023310849397137574
Leading_Current_Power_Factor,0.009748544982643884
Lagging_Current_Power_Factor,0.007887310066754106
Day_of_week,0.004611717141340466
CO2(tCO2),0.003600294960860604
