attr,val
Day_of_week,0.09621425792392761
Lagging_Current_Reactive.Power_kVarh,0.07711807298064237
Usage_kWh,0.057193828483505446
Lagging_Current_Power_Factor,0.057050298387474566
Load_Type,0.04074937677383424
CO2(tCO2),0.03853748339662955
Leading_Current_Power_Factor,0.03546583765695489
Leading_Current_Reactive_Power_kVarh,0.03395725885050161
WeekStatus,0.03366019042498537
NSM,0.023469490775052015
