step,mean_abs_attr
0,2.2622707e-12
1,2.093088e-12
2,1.8313966e-12
3,1.5363581e-12
4,1.2621811e-12
5,1.1196915e-12
6,1.2051115e-12
7,1.5809758e-12
8,2.0531764e-12
9,2.6467162e-12
10,3.4072651e-12
11,4.270671e-12
12,5.1617183e-12
13,5.8209167e-12
14,6.194079e-12
15,6.4123906e-12
16,6.734783e-12
17,7.147131e-12
18,7.408772e-12
19,7.7573364e-12
20,7.780498e-12
21,7.561371e-12
22,7.0035804e-12
23,6.460988e-12
24,6.503721e-12
25,6.4949075e-12
26,6.5755734e-12
27,6.97601e-12
28,7.984448e-12
29,9.778369e-12
30,1.1736447e-11
31,1.3938512e-11
32,1.5749894e-11
33,1.741246e-11
34,1.8899611e-11
35,2.0483051e-11
36,2.2458941e-11
37,2.3031814e-11
38,2.2759006e-11
39,2.1113602e-11
40,1.9941252e-11
41,1.8837631e-11
42,1.7520712e-11
43,1.6876604e-11
44,1.6415888e-11
45,1.6478466e-11
46,1.6984875e-11
47,1.9739873e-11
48,2.4264823e-11
49,2.932203e-11
50,3.4873555e-11
51,3.9439778e-11
52,4.6033528e-11
53,5.4372045e-11
54,6.073251e-11
55,6.437453e-11
56,6.581039e-11
57,6.694071e-11
58,6.476138e-11
59,6.137181e-11
60,5.7869893e-11
61,5.2281495e-11
62,4.962396e-11
63,4.8141886e-11
64,5.2969757e-11
65,5.97355e-11
66,6.831707e-11
67,8.0788085e-11
68,9.487515e-11
69,1.0978217e-10
70,1.290325e-10
71,1.5309688e-10
72,1.754032e-10
73,1.8841022e-10
74,1.9946325e-10
75,1.973123e-10
76,2.0574534e-10
77,2.120907e-10
78,2.0988355e-10
79,1.95986e-10
80,1.7422605e-10
81,1.5884623e-10
82,1.4936388e-10
83,1.5388182e-10
84,1.6801101e-10
85,1.8795956e-10
86,2.1387199e-10
87,2.4881702e-10
88,3.0104821e-10
89,3.594474e-10
90,4.1474268e-10
91,4.6912346e-10
92,5.116097e-10
93,5.5081156e-10
94,5.643036e-10
95,5.834381e-10
96,5.9641264e-10
97,5.885311e-10
98,5.498729e-10
99,4.8432713e-10
