attr,val
Usage_kWh,3158379957532.54
Leading_Current_Power_Factor,3087757701533.5767
NSM,70622255998.91881
WeekStatus,70622255998.90985
Lagging_Current_Power_Factor,70622255998.90741
Lagging_Current_Reactive.Power_kVarh,0.045200682433989385
Leading_Current_Reactive_Power_kVarh,0.01857707785666349
Load_Type,0.017648005788447926
Day_of_week,0.01241291671168842
CO2(tCO2),0.011409495273001136
