attr,val
Usage_kWh,0.11557497068139887
Leading_Current_Reactive_Power_kVarh,0.049276062686931896
Lagging_Current_Power_Factor,0.03479198037547491
Lagging_Current_Reactive.Power_kVarh,0.025208194139820762
NSM,0.025008440994356413
WeekStatus,0.023441965067564918
CO2(tCO2),0.019066904841582476
Day_of_week,0.013430937537063318
Leading_Current_Power_Factor,0.008190672419418291
Load_Type,0.003886086971277276
