attr,val
Usage_kWh,0.2090964881969432
CO2(tCO2),0.03140670520448839
WeekStatus,0.01722605477070364
NSM,0.016818746686464964
Day_of_week,0.015766583894267994
Leading_Current_Power_Factor,0.015394804418333088
Lagging_Current_Power_Factor,0.013930560105356492
Leading_Current_Reactive_Power_kVarh,0.009751400356900888
Lagging_Current_Reactive.Power_kVarh,0.009288814106028769
Load_Type,0.006033828671411407
