attr,val
Lagging_Current_Reactive.Power_kVarh,0.06195509092261395
Leading_Current_Reactive_Power_kVarh,0.056772231884466305
Day_of_week,0.05549568879587781
Leading_Current_Power_Factor,0.05310198126633958
Lagging_Current_Power_Factor,0.049543142360117684
CO2(tCO2),0.03508208411600853
NSM,0.028961258772346732
Usage_kWh,0.023451201943059795
WeekStatus,0.022040341995490924
Load_Type,0.006041953721145785
