attr,val
Usage_kWh,0.17574375064767261
Lagging_Current_Power_Factor,0.027345378749849075
CO2(tCO2),0.02011593732079969
WeekStatus,0.018687139849359758
Leading_Current_Reactive_Power_kVarh,0.018018350563571574
Lagging_Current_Reactive.Power_kVarh,0.010535993136678986
NSM,0.010329017054715301
Leading_Current_Power_Factor,0.009289631419762983
Load_Type,0.0037020263770996364
Day_of_week,0.0023244288819874843
