attr,val
Usage_kWh,0.14673638093499228
Lagging_Current_Power_Factor,0.05586280027277687
Leading_Current_Reactive_Power_kVarh,0.049208941073631024
Leading_Current_Power_Factor,0.0340254505326774
WeekStatus,0.025747775597074994
Day_of_week,0.024807072788681193
CO2(tCO2),0.019139069505775944
NSM,0.010784428502669877
Lagging_Current_Reactive.Power_kVarh,0.005343475174621026
Load_Type,0.0032487927156007665
