attr,val
Lagging_Current_Power_Factor,0.07166687879512704
Usage_kWh,0.0664754348004857
Day_of_week,0.05816981674631435
WeekStatus,0.049921673983713916
Leading_Current_Reactive_Power_kVarh,0.042269372338222116
NSM,0.03975003725396737
Lagging_Current_Reactive.Power_kVarh,0.028720087395608433
Leading_Current_Power_Factor,0.026456929339539467
CO2(tCO2),0.007326388016343116
Load_Type,0.0021267506046664104
