step,mean_abs_attr
0,0.00012472642
1,0.00013898716
2,0.00016576369
3,0.00019528906
4,0.00021121274
5,0.00020388654
6,0.00022080317
7,0.00024119804
8,0.00025126527
9,0.00025627532
10,0.00026490522
11,0.00025024926
12,0.00025497115
13,0.00028340195
14,0.00031685378
15,0.00034288806
16,0.00035615868
17,0.0003669585
18,0.00043514225
19,0.00050236634
20,0.000544256
21,0.00059196603
22,0.00064265175
23,0.00067081104
24,0.0006802749
25,0.00069077854
26,0.00075196347
27,0.0008113033
28,0.0008871774
29,0.000955353
30,0.0010229417
31,0.0010363552
32,0.0010093779
33,0.0010649272
34,0.0010660227
35,0.0009631879
36,0.0010949138
37,0.001291717
38,0.0012623115
39,0.0011676657
40,0.001287701
41,0.0010623524
42,0.0010355581
43,0.0013485558
44,0.0014403621
45,0.0020816613
46,0.0051983697
47,0.020047303
