step,mean_abs_attr
0,1.2036821e-06
1,1.4473208e-06
2,1.5174672e-06
3,1.3117049e-06
4,1.0006432e-06
5,8.5855726e-07
6,8.6366424e-07
7,9.3670207e-07
8,1.095555e-06
9,1.2214007e-06
10,1.2713429e-06
11,1.3233944e-06
12,1.3461733e-06
13,1.4138317e-06
14,1.4377922e-06
15,1.6032785e-06
16,1.6186838e-06
17,1.7494806e-06
18,2.1885e-06
19,2.493092e-06
20,2.6494176e-06
21,2.667925e-06
22,2.5952388e-06
23,2.6020848e-06
24,2.8732543e-06
25,3.0713181e-06
26,3.5726425e-06
27,3.9822025e-06
28,4.0334694e-06
29,3.944656e-06
30,4.017648e-06
31,4.3797213e-06
32,5.016377e-06
33,5.4493794e-06
34,5.4982825e-06
35,5.1725688e-06
36,5.134126e-06
37,5.1095253e-06
38,6.0346283e-06
39,7.5750477e-06
40,8.3611185e-06
41,7.923458e-06
42,7.004003e-06
43,7.0100627e-06
44,8.577037e-06
45,1.0571833e-05
46,1.28882475e-05
47,1.5007901e-05
48,1.5375826e-05
49,1.4140348e-05
50,1.34464335e-05
51,1.5086084e-05
52,1.7442031e-05
53,2.1976186e-05
54,2.8152175e-05
55,3.3410954e-05
56,3.545458e-05
57,3.4327422e-05
58,3.3373643e-05
59,3.818713e-05
60,4.5254714e-05
61,5.6806486e-05
62,7.050671e-05
63,8.356523e-05
64,8.8236804e-05
65,8.804211e-05
66,8.90808e-05
67,0.00010921701
68,0.00014396533
69,0.00018071914
70,0.00022943315
71,0.0002671737
72,0.000278059
73,0.00028899236
74,0.00030830392
75,0.00036220672
76,0.00045522692
77,0.0005211845
78,0.00054174766
79,0.0005850354
80,0.0006786729
81,0.0007115686
82,0.00079563586
83,0.0008082144
84,0.0008182114
85,0.00089438783
86,0.00089491036
87,0.000890039
88,0.0011590102
89,0.0011783493
90,0.0011794453
91,0.0013618589
92,0.001472355
93,0.0022984305
94,0.0077454345
95,0.02108058
