step,mean_abs_attr
0,7.3421944e-08
1,9.60879e-08
2,1.2880328e-07
3,1.7307528e-07
4,1.9285505e-07
5,2.2588048e-07
6,2.650751e-07
7,3.0724507e-07
8,3.5128113e-07
9,3.72196e-07
10,4.2310776e-07
11,4.8807135e-07
12,5.5750434e-07
13,6.4568474e-07
14,7.231382e-07
15,8.121418e-07
16,9.041414e-07
17,1.0285399e-06
18,1.223724e-06
19,1.5013851e-06
20,1.8114406e-06
21,2.2074548e-06
22,2.681713e-06
23,3.3411757e-06
24,4.2415286e-06
25,5.24559e-06
26,6.418918e-06
27,8.2527185e-06
28,1.1016436e-05
29,1.4544438e-05
30,1.8945637e-05
31,2.5679281e-05
32,3.4002933e-05
33,4.4168864e-05
34,5.3877186e-05
35,6.321282e-05
36,7.930492e-05
37,0.00010213186
38,0.00012564748
39,0.00014483526
40,0.00015714085
41,0.00017231071
42,0.00020176676
43,0.00023429275
44,0.00027008008
45,0.00030814996
46,0.00036459145
47,0.00043765246
48,0.00048607998
49,0.00049327494
50,0.00047600697
51,0.0004642553
52,0.0005419579
53,0.00064125116
54,0.00074330246
55,0.0007620268
56,0.0007305091
57,0.0009478067
58,0.00094755116
59,0.0011955003
60,0.0010736329
61,0.002339882
62,0.006606292
63,0.02319569
